tweet,country,state,city,street,geolocation_type,lat,lon
"Next year in Dallas it’s go Hawks, today repping @IowaWBB and rooting for the Gamecocks! #wffselfie https://t.co/dVcjuMVMUV",United States,Texas,Dallas,,explicit,32.7762719,-96.7968559
"""War.... Never changes"" . . . . . #fallout3 #ps3 #Playstation3 #sony #retroshop #brooklynvideogames #bvg #brooklyngamesandarcade #bvg2 https://t.co/dTBxhtUCP6",United States,New York,Brooklyn,,explicit,40.6526006,-73.9497211
Austin Flores (2023) goes 2 for 3 with a double a single an a bunt to help his PSJA Bears beat Laredo United 5-1 in first game at Border Olympics (LB21) https://t.co/A5ROo7jowU,United States,Texas,Laredo,,explicit,27.5056251,-99.5074517
The great Ridgeway from Shatton edge... because it's there.. https://t.co/Jn3BOmwaa2,United Kingdom,England,Shatton,,explicit,53.3388243,-1.6971446
"Wife’s currently in Poland. Small village, bordered with #Ukraine. She says US military presence is extensive. Hummers, choppers and jets buzzing in and out.",Poland,,,,explicit,52.215933,19.134422
"Charleston, SC Brewery for Sale for $1M - Charleston Daily - https://t.co/vYdgQGKoUp #brewery #chsbiz #charlestonbusiness #charlestondaily #charlestonsc #craftbeer https://t.co/H0gcT1b84s",United States,South Carolina,Charleston,,explicit,32.7884363,-79.9399309
"Hanging at one of my favourite pubs in Victoria with a high-school friend I haven’t seen in 20 years. Won’t  mention the pub name, so it doesn’t get too busy :) #yyj https://t.co/er32rq4hXS",Canada,British Columbia,Victoria,,explicit,48.4283182,-123.364953
In Durango for the afternoon 🇲🇽,Mexico,Durango,,,explicit,24.833333,-104.833333
I made it! Fat boy loose in Fulton Market District ❤ #FatBoyTrappedInASkinnyMansBody (@ BomboBar) on #Yelp https://t.co/Fw8Xue7Hzp,United States,Illinois,Chicago,Fulton Market District,explicit,41.8858833,-87.6511585
"Minnesota weather is shifting gears, and #AHSchools has plans in place for extreme winter weather. The safety of all students is the first priority.  Visit https://t.co/rKsLCLlfkR for information about potential school closings, and dressing for the cold weather. https://t.co/NkV7f0ClXz",United States,Minnesota,,,implicit,45.9896587,-94.6113288
Friday with the Husby’s 🍷 @ Biltmore Country Club https://t.co/oPPwjiUHXX,United States,Illinois,North Barrington,Biltmore Country Club,explicit,42.2030902,-88.13978023347768
"Much needed mental health walk today. Decided to go to Point Pelee and visit Canada’s most southern point. 

With all the chaos going on around us, please take time during the day to do something for you. ✨ https://t.co/rFHyg8SPlD",Canada,,,,explicit,61.0666922,-107.991707
France stretch winning run with late finish over world champs South Africa https://t.co/LQ4CYbwl1d,France,,,,explicit,46.603354,1.8883335
Florida State having to fake injuries to stop a 6-6 team. Sad!,United States,Florida,,,explicit,27.7567667,-81.4639835
"I will never respect a liar or anyone who thinks they can play in my face

Sorry I've been AFK holidaying in France. Had a blast! Now looking to sell our home, move and buy 2 new family cars. Life certainly is busy right now. 

Wen mints? Wen WL?",France,,,,explicit,46.603354,1.8883335
"Blimey!

@Outback drops name sponsorship of bowl game, which now will be named “Tampa Bay Bowl”…

#NCAAF https://t.co/lt2UXSbTa4",United States,Florida,Tampa,,explicit,27.9477595,-82.458444
"Knocking the legs out from Mississippi’s SC case.

“The Mississippi case claimed that the foetus, when aborted, is suffering. They claimed that because it is such an emotionally highly laden statement. But it is also totally untrue,” he said.
 https://t.co/OOyz76uvuX",United States,Mississippi,,,explicit,32.9715285,-89.7348497
"the Swansea arena is bloody brilliant. Very classy walking in, and as dingy and sweaty inside. Perfect",UK,,Swansea,,explicit,51.6195955,-3.9459248
Uber & Lyft rides from Newark Liberty Airport are always gonna be insane.,USA,New Jersey,Newark,,explicit,40.735657,-74.1723667
Upen herring sudden trajic news about my leader Imran Khan I forth with rushed to Frankfort airport for coming Lahore @ImranKhanPTI,Pakistan,,Lahore,,explicit,31.5656822,74.3141829
@watercorpwa has taken a leap forward in securing Perth’s water security with the commissioning of stage two of its groundwater replenishment (GWR) scheme. #AustralianWaterAssociation https://t.co/UWHUXD6mV2,Australia,,Perth,,explicit,-31.9558933,115.8605855
"Four images from the @Scotlandteam Women v @USARugby Women match, @USARugby Women winning 21-17. Taken whilst there for @FocusImagesLtd . https://t.co/DlR0RsEYp8",Scotland,,,,explicit,56.7861112,-4.1140518
I'm live now talking to Kevin Lemieux-Gagnon about Blades of Khorne after going 4-1 at Grand Clash '22 in Canada. https://t.co/I0vt8eML3a,Canada,,,,explicit,61.0666922,-107.991707
Lawrence at Derby. Class 6A https://t.co/77oOBj0TYA,USA,Kansas,Lawrence,,explicit,38.9719137,-95.2359403
Can’t wait to see him in Cleveland 😮‍💨 #ForTheLand https://t.co/XUAOkm3LkH,USA,Ohio,Cleveland,,explicit,41.4996574,-81.6936772
"Austin with an awesome tribute pregame honoring their former players and who recently played away, including Awysum Harris https://t.co/ZINoR4eMfr",USA,Texas,Austin,,explicit,30.2711286,-97.7436995
2️⃣2️⃣ days until we head to San Antonio to start our season! https://t.co/iWoclCbmg4,USA,Texas,San Antonio,,explicit,29.4246002,-98.4951405
"787 12e Avenue, Lachine Built in 1924. 1 unit. 1 story. 71 m2. https://t.co/io07we5Jwv",Canada,,Lachine,12e Avenue,explicit,45.4420774,-73.6748966
Give or take this marks about a year since I decided to meet @amycrichmond for a walk along the beach during Aberdeen lockdown. Did I know I’d just met someone who’d down the line be possibly the closest friend I have on this earth? Honestly yes lmao,United Kingdom,,Aberdeen,,implicit,57.1482429,-2.0928095
Wow they actually paving pinewood road,,,,Pinewood Road,explicit,40.28737,-79.7461583
"In 1985 the Soprintendenza of Arezzo made a decision — to save Piero’s fresco cycle ‘The Legend of the True Cross’. After years of research &amp; restoration, the frescoes have been rescued from further deterioration &amp; brought back to life using the latest technology &amp; techniques. https://t.co/7frzOTdRYT",Italy,,Arezzo,,explicit,43.51714415,11.763928194732204
"England absolutely demolishing Iran was uncalled for. Netherlands we’re lucky Sadie Mane did not play. United States we’re hanging by a thread second half, but we’re fortunate enough to receive a tie.",United States,,,,implicit,39.7837304,-100.445882
"If you have not yet signed up for #FriscoforBeto, Beto's Frisco stop on his #DriveForTexas road trip, please do so ASAP. Our guest count is now up to over 3k and we are making changes to facilitate the ginormous response. #BetoForTexas #BetoForGovernor https://t.co/YjXPK6BakB https://t.co/Q7j9rNAg1n",United States,Texas,Frisco,,explicit,33.1505998,-96.8238183
"Helena, MT - $444,000 Missoula, MT - $550,000 Kalispell, MT - $595,000 Bozeman, MT - $775,000",United States,Montana,Helena,,explicit,46.5927425,-112.036277
"#WhosWhoAtNCAT 🧳 Yerrrr I’m Micah/Duff 🧳NCAT23 🧳Finance Student 🧳 Chesapeake, VA #757 🧳Mr. Va Aggies 🧳Mr.1908 @alphaphi1932 🧳 27BE.22🦍🤙🏽 🧳NSP Management @NCATNSP 🧳Event planner, Host, I do it all https://t.co/4zstus6pNr",United States,Virginia,Chesapeake,,explicit,36.7168315,-76.2494453
December 28. Whitby Harbour. Still frozen. https://t.co/5LQ93nZTKx,Canada,Ontario,Whitby,,explicit,43.87982,-78.9421751
I didn’t know Lake Havasu is the only lake left in the United States,United States,Arizona,Lake Havasu City,,explicit,34.4775296,-114.3379972
Happy Independence Day #IndependenceDay #indonesiabersinar #Indonesia77 https://t.co/usfv1TAO3S,Indonesia,,,,explicit,-2.4833826,117.8902853
So no Smokin' Mojo Filters reunion in the Paul McCartney Glastonbury set then? #Glastonbury2022,United Kingdom,,Glastonbury,,explicit,51.14804,-2.716577
Due to quebec re-opening bars on monday we WILL be showing the celtic vs deadco game wednesday. Venue to be confirmed. 2.45pm kickoff,Canada,Quebec,,,explicit,52.4760892,-71.8258668
"This morning I joined friends from @StreetsLA and @LADOTofficial to unveil the latest pedestrian improvement project in Canoga Park. Funded by the @California_CTC through the Active Transportation Program, this is a great example of the infrastructure we're creating in the SFV. https://t.co/GfK2VhcQuF",United States,California,Los Angeles,,explicit,34.0536909,-118.242766
Well done Newcastle now we're top of the league. #COYG @Arsenal,United Kingdom,,Newcastle,,explicit,54.9738474,-1.6131572
My daughter is going to Miami tonight and Puerto Rico tomorrow morning. I’m so jealous…,United States,Florida,Miami,,explicit,25.7741728,-80.19362
Bro tell me why I drove from the Barclays center to the hamptons back to Richmond hill today. Now I’m going home back to Long Island 🥲,United States,New York,New York,Barclays Center,explicit,40.68251055,-73.97525186658912
Iowa fans hope you’re soaking up all this national attention and it’s not at all freaking you out.,United States,Iowa,,,explicit,41.9216734,-93.3122705
India set to export record 7 mln tonnes wheat this year https://t.co/nijXIOu3WS https://t.co/QmFm9yRxGY,India,,,,explicit,22.3511148,78.6677428
Here we go!!!! #MarryMeInYosemite premieres on the East Coast on @hallmarkchannel 🏞🏔💓 https://t.co/bhXZNKitlG,USA,California,Yosemite,,explicit,33.1348334,-117.2147345
"The Kingman Eagles will take on the Frontenac Raiders in a #4 vs #5 matchup in the 3A softball state tournament. The winner will face Santa Fe Trail, who took down #1 seeded Hoisington. https://t.co/0ypB67qtRp",USA,Kansas,Kingman,,explicit,37.5420937,-98.122172
"On a wet and moist night, it’s Showtime in Earlham. St. Albert v. Earlham.  #kmasports https://t.co/oPP2lImHBm",USA,Iowa,Earlham,,explicit,41.4914439,-94.1229136
"Beverly Hills, 90210 Show EP 120 'Mrs. Teasley' https://t.co/0zE4oudXqr",USA,California,Beverly Hills,,explicit,34.0696501,-118.3963062
We need to go back to the time when Australian TV was just Mike Whitney wandering round a Westfield offering people $50 to eat some bugs. Absolutely flawless broadcasting.,Australia,,,,implicit,-24.7761086,134.755
"Great time spending time with and listening to some great stories with the Magic Man, Marlon Starling #champ #boxing #legend #Boston https://t.co/A9gEuHKciQ https://t.co/IoBSmNN0sg",USA,Massachusetts,Boston,,explicit,42.3554334,-71.060511
Big win over Lewisburg in first round of states for our boys lacrosse team! GO BLUE KNIGHTS!,USA,Pennsylvania,Lewisburg,,explicit,40.9645337,-76.8847639
"This is definitely the weather that causes daily sneezing fits for roughly 6-12 weeks. #OregonLyfe #nofilter @ Tigard, Oregon https://t.co/dj0ZH4Mo7a",USA,Oregon,Tigard,,explicit,45.4307473,-122.771933
Indiana Jones 5: new images and plot revealed #Nostalgic  https://t.co/2Q8T42q0Wy,USA,Indiana,,,implicit,40.3270127,-86.1746933
Silicon Valley transplant JD Vance doesn’t even know the name of Cleveland’s baseball team. Just downright embarrassing #OHSen,United States,Ohio,Cleveland,,explicit,41.4996574,-81.6936772
The @KensingtonRoyal  passing through #Brentford earlier on route to their duties @EnglandRugby 👏🇬🇧 #RoyalFamily,United Kingdom,,Brentford,,explicit,51.4863958,-0.3216623
Worthington Christian School has a rich history of graduates sending their own children to their alma mater for all or a portion of their K-12 education. This year’s senior class has seven students with at least one parent that graduated from WC.,United States,Ohio,Worthington,,explicit,40.0930945,-83.0179593
Super Fecta • Werewolves of London • Horchata • Dad Jokes / Peddler Brewing,United Kingdom,,London,,implicit,51.5074456,-0.1277653
Had the blessed opportunity to visit Islamabad and pray Asr namaz behind Beloved Hazoor. And also got to see Hazoor walking to and from Mosque. 😇😇😇,Pakistan,,Islamabad,,explicit,33.6938118,73.0651511
"Paris, the city of love❤️",France,,Paris,,explicit,48.8588897,2.3200410217200766
Police honored the heroes who helped save a woman when she fell unconscious while driving through an intersection in Boynton Beach.,United States,Florida,Boynton Beach,,explicit,26.5256179,-80.0666026
Can you believe all this footage was taken on the same day? Grateful to be based out of such a beautiful state. 😍 #Washington,United States,Washington,,,explicit,47.2868352,-120.212613
Proud to present the Minister of Veterans Affairs Commendation to nine deserving Canadians from Ontario. The work these folks do for our Veterans and their families is truly remarkable.,Canada,Ontario,,,explicit,50.000678,-86.000977
"Supper prep done so I can just enjoy this 56 year old (today) Beatles record. @ Saanich, British Columbia https://t.co/4weEvl1G6i",Canada,British Columbia,Saanich,,explicit,48.4594315,-123.376494
A call and a message about unsanitary conditions led me to investigate how elderly and disabled residents were living in a Petersburg assisted living facility... and how many others like it operate in Virginia. Tying up loose ends tonight. WATCH tomorrow at 6 PM on @8NEWS. https://t.co/GgS6xCBtsr,USA,Virginia,Petersburg,,explicit,37.1924594,-77.3677408
Chairman @SufahFoundation @UmarHayatQadri gifting Suffah Publications to Sahibzada Sayyid Ahsan Ali Tafheem Institute Germany and Prof Masood Ahmad From U.S.A in Huddersfield. https://t.co/UFnOVRr0bu,UK,,Huddersfield,,explicit,53.6466645,-1.7822482
Kentucky can’t make the run they’re capable of making if Grady doesn’t make shots.,USA,Kentucky,,,implicit,37.5726028,-85.1551411
A small but dedicated group of Toronto Raptors fans gather in the snow at Jurassic Park to cheer as they play the Philadelphia 76ers in game two of their first round NBA playoff series. #WeTheNorth #JurassicPark,Canada,,Toronto,,explicit,43.6534817,-79.3839347
"Its felt impossible to find time to read in recent months. But I love this series, Rivers of London, and in the past week have read these three 📚 Once again I’ve been taken to a world I recognise, London, but with that splash of magic I ❤️ @Ben_Aaronovitch Can’t wait 4 the next1 https://t.co/2H2AcUUptO",United Kingdom,,London,,explicit,51.5074456,-0.1277653
